Project;Release;Commit;NS;ND;NF;Entropy;Size;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
QPID;2;8b43d5387fe0fa5039b538fc0fc5294ec8da6f08;1;1;1;0.0;2;0;0;1726;NO;13;10;1443;48;47.0;48;NO
QPID;3;0d104f77655da5670f86c79092b3259f1205a1a7;1;1;1;0.0;19;11;0;401;YES;22;0;13706;211;203.5;211;NO
QPID;3;18841acf53c85b49f52c037afe0eab1351e6654f;1;1;1;0.0;56;38;0;363;YES;22;48;13662;209;201.5;209;NO
QPID;3;f718f9e3c2a5ed015f797734979d71d17f64c84f;1;1;1;0.0;21;5;0;285;YES;22;8;13662;320;319.0;320;YES
QPID;3;ff38c3d3aadb91ec1d3edbaf5a9661c1330a4bab;2;2;2;0.5665095065529053;49;19;0;373;YES;22;38;13662;208;200.5;208;YES
QPID;3;b6ab6f5fb40d69290f25ca8744bf12775099a951;1;1;1;0.0;8;6;0;755;NO;22;12;13596;315;314.0;315;NO
QPID;3;cc2b691a89b4250cccdce08009602570110570a7;2;3;4;0.5547238414364157;205;55;0;1061;YES;22;12;13596;20;19.0;20;NO
QPID;3;bd18b76bb1058f9aaaf425bbdc6c0b5efdad335d;1;1;1;0.0;2;0;0;258;YES;22;5;13596;313;312.0;313;YES
QPID;3;049865f2890569eea6d94ec7e942298958b30071;1;1;1;0.0;5;3;0;475;YES;22;11;13596;417;363.0;417;YES
QPID;3;5aca75e52792ee56ca01623c6bb38760c5362c28;1;2;2;0.0;17;15;0;1503;NO;22;0;13596;312;311.0;312;NO
QPID;3;7434496d1a833f5a00f7c7edbe4bcd77b00902e0;2;2;2;0.5225593745369408;55;21;0;163;YES;22;11;13596;265;143.5;265;NO
QPID;3;15c43931e982f9c811574dffbdf8d1c191012a9c;1;1;1;0.0;69;3;0;308;NO;22;12;13596;264;142.5;264;NO
QPID;3;795a3cfcb9039fe5765eeab45b6c3a6a9f76cdf0;1;1;1;0.0;10;0;10;295;NO;22;0;13596;311;310.0;311;NO
QPID;3;526061934a786121a6d14de5baf827a4c2d9b3de;1;3;4;0.9709505944546686;133;70;43;1508;NO;22;8;13596;310;309.0;310;YES
QPID;3;ec3f643e64f294cbe82464b59bdad35f9a5a4172;1;1;1;0.0;68;60;0;235;YES;22;19;13596;309;308.0;309;YES
QPID;3;b6b8e21d4b195d5a6fe30d784af5e9ab87eba8bc;1;1;2;1.0;12;8;0;316;NO;22;7;13596;195;187.5;195;NO
QPID;3;88a231f962004f46f20ff509c09771d151aac4bf;1;1;1;0.0;2;0;0;160;YES;22;7;13596;193;185.5;193;NO
QPID;3;9262e03f9381782009a4da0f50d36aaabd20bbe3;1;2;4;0.0;5;2;1;622;YES;22;14;13596;401;347.5;401;YES
QPID;3;93301d13c9f62cc209880de0206584b4eeef7ca1;1;1;1;0.0;84;10;0;1498;YES;22;5;13596;191;183.5;191;YES
QPID;3;aa78590523c29cfd2cf0c2a1b8008afb7c9fe68e;1;1;1;0.0;351;351;0;0;YES;22;0;13596;190;182.5;190;NO
QPID;3;27918dd5381dab421d9431820c752053a811b62b;1;1;1;0.0;19;0;7;482;NO;22;0;13574;188;180.5;188;YES
QPID;3;7808699d602fe7162304d2c2547978417e4489a0;1;1;10;2.17165432950502;2922;0;0;857;NO;22;306;13574;21;11.0;21;NO
QPID;3;e32debe1df7d0a837e30cd937fb7a18fc5cfa203;9;45;166;6.739791105875599;64888;0;0;1720;NO;22;81;13574;20;10.0;20;YES
QPID;3;9bead405ebd64521293dab7921839507946667d9;1;1;1;0.0;9;1;0;1445;NO;22;1;13530;187;179.5;187;YES
QPID;3;34521d12132b409638af8d867e4ecf943412b790;2;3;4;0.0;770;0;770;308;NO;22;284;13530;16;15.0;16;NO
QPID;3;470ebf87ec336e81277c550669839161f2630b5f;6;69;242;4.887266243010574;24567;16922;829;2617;NO;22;176;13530;15;14.0;15;YES
QPID;3;5654bc2299b105c57dc07781433e7ccdead9a403;1;3;5;0.0;500;500;0;0;NO;22;0;13530;11;10.0;11;YES
QPID;3;cad4c07c3e5e9c1cdc9896c8b28b8a2896565f31;1;1;3;0.0;535;535;0;0;NO;22;0;13530;10;9.0;10;NO
QPID;3;70989dd595b9590cc032725e0a60c8d620fee556;1;4;38;0.0;8634;8634;0;0;NO;22;0;13530;9;8.0;9;YES
QPID;3;00f30eaf668ed07f16c9151947093150877e07f7;1;7;25;0.0;6192;6192;0;0;NO;22;98;13530;8;7.0;8;YES
QPID;3;87c372e7665e9905216cb4c3510e449e406b730f;1;8;57;0.0;10944;10944;0;0;NO;22;1;13530;7;6.0;7;NO
QPID;3;d52c60d0d7f5c763a6975dffcdd589ee705da0b7;1;3;12;0.0;2720;2720;0;0;NO;22;0;13530;6;5.0;6;NO
QPID;3;65971bf662ccc0df167b23ecb831f1ccb3d5e475;1;44;243;0.0;40781;40781;0;0;NO;22;1;13530;4;3.0;4;YES
QPID;3;d8988a8acd974f58545bacb52496bb9dcc9fae6d;4;61;350;0.0;62361;0;62361;1861;NO;22;335;13530;3;2.0;3;NO
QPID;3;ecc8fe81362d1415d6b0fc430792873e99ced64b;1;1;1;0.0;2;0;0;197;YES;22;5;13354;308;307.0;308;YES
QPID;3;e81ad60dbe14d4c33dacc74a8b33b8d1268989cc;1;1;1;0.0;2;0;0;1711;YES;22;49;13266;307;306.0;307;NO
QPID;3;e4fe6106986ee8c5d88b68f827ca94fad2c2736f;1;2;4;1.0;28;24;0;1206;NO;22;4;13266;306;305.0;306;YES
QPID;3;e2691d77d8ff0b4d6a14f55aaab112b5537dcec7;1;2;5;0.9940302114769565;58;36;0;2606;NO;22;6;13200;304;303.0;304;YES
QPID;3;6c182692e056a17879be543b2ec132fe56f09df2;1;1;1;0.0;7;7;0;364;YES;22;216;13200;303;302.0;303;NO
QPID;3;5332beeab6771540fd6e9cd6540fd02184920442;1;2;2;1.0;5;1;0;137;NO;22;84;13200;183;175.5;183;NO
QPID;3;065daecd48ec5df165cf33a771b6cd7c3ce7cb27;1;1;1;0.0;14;12;0;235;NO;22;0;13178;182;174.5;182;NO
QPID;3;1a3cd531b9b3d8b17119ef2e89390ce77ff31a51;1;1;1;0.0;60;60;0;0;NO;22;0;13090;181;173.5;181;NO
QPID;3;bbe30c7875f67547ea9394d4e99b420ac22ef152;3;22;101;4.642392390495117;14188;429;12313;2581;NO;22;140;13090;180;172.5;180;YES
QPID;3;857ba162eba08e8c210492a0ea265a6bd4439467;1;1;1;0.0;2;0;0;241;NO;22;47;13090;302;301.0;302;NO
QPID;3;32e095be68143b3672b51df81409e67415cb03df;1;1;1;0.0;7;7;0;101;YES;22;44;13090;301;300.0;301;NO
QPID;3;3b8a50cf443a5e20f1c151e3d6709cf3a86d13db;1;1;1;0.0;2;2;0;832;NO;22;134;12848;134;126.5;134;YES
QPID;3;0c2a0b669f58bc99055f25ce5d3f0973509cc79f;1;1;1;0.0;13;7;0;212;NO;22;37;12584;300;299.0;300;YES
QPID;3;2e56ccf0b985800b11626be90a95ca1fa8582b9d;1;1;3;0.9596868937742169;169;101;0;725;NO;22;18;12584;299;298.0;299;YES
QPID;3;6870b5c8fbb8bc539a1f330700366820d384d410;1;1;1;0.0;12;0;0;176;NO;22;28;12496;298;297.0;298;NO
QPID;3;42dcda5fb197d0fa85788c9aa04d6c1b2ae1822d;2;8;15;1.8521566954474662;746;393;271;1166;NO;22;92;12342;295;294.0;295;YES
QPID;3;82fb603fca465c610f67b8b95c53a108333b9f59;1;1;1;0.0;2;0;0;121;NO;22;0;12276;294;293.0;294;YES
QPID;3;fa5af47971a212b18225aab141df1b0130033fe5;1;1;1;0.0;4;0;0;363;NO;22;0;12276;293;292.0;293;NO
QPID;3;fcd5aa1d233bfade137eb6a4b30401fac9efce7b;1;1;1;0.0;79;75;0;288;NO;22;23;12276;292;291.0;292;NO
QPID;3;57e5c24a68c69080e7556e8fc53e0c5e7264a2d4;1;3;3;0.0;275;275;0;0;NO;22;0;12276;291;290.0;291;YES
QPID;3;14d2057c051cee6e82560b579b5e669b770ba011;1;1;2;0.9456603046006402;30;8;0;197;NO;22;63;12232;131;123.5;131;NO
QPID;3;96247486312f65fafa0f035c9b87f1ed923974e5;1;1;1;0.0;108;0;48;262;NO;22;61;12232;130;122.5;130;NO
QPID;3;92eef95df1583fb6a8d9d7df6e17101bdf6d1cfd;2;2;2;1.0;5;1;0;250;NO;22;38;12166;290;289.0;290;NO
QPID;3;505150f4ff07c7714411dd5b2160e32c643833b6;1;1;2;0.0;9;7;0;285;NO;22;18;12166;127;119.5;127;NO
QPID;3;d20ff23e2a578969b1cad084504cd72bcbb38581;1;1;2;0.9709505944546686;102;0;82;769;NO;22;9;12122;289;288.0;289;YES
QPID;3;240d6cf2cbabdbfd93dce18f3ef620055fd75592;1;1;1;0.0;4;0;0;117;NO;22;15;12122;288;287.0;288;NO
QPID;3;fae1547a4bebd84ce9810bd51118dd438d434f5a;1;1;1;0.0;2;0;0;2581;YES;22;3;12122;287;286.0;287;NO
QPID;3;97cf15c41540b002dd88177c9cf5018ba419fab8;1;7;10;2.2516291673878226;34;19;3;344;NO;22;24;12122;286;285.0;286;NO
QPID;3;82ea7ae1ceeec4c9be409a744f63ec49113676f7;1;1;1;0.0;4;4;0;2577;NO;22;4;12100;285;284.0;285;NO
QPID;3;21695a859f30ec94e0dd4a6c6dd21a7b2d0b6395;1;1;1;0.0;4;0;0;373;NO;22;4;12100;284;283.0;284;NO
QPID;3;46e8835907a466568476227d5580a07c9122cedb;1;2;2;0.0;31;29;0;288;NO;22;3;12100;161;154.0;161;NO
QPID;3;0454cbebe5229fd7c11b611cfe673571678eeb6c;1;7;89;0.0;7926;0;7926;396;NO;22;420;12034;262;152.5;262;NO
QPID;3;3a2b5b2ddfcf6efcd6cdf4b71c3eb67a124f67fd;1;1;1;0.0;10;0;0;2577;NO;22;2;12034;283;282.0;283;NO
QPID;3;db6ba705aa58c538ac9687648c4fba9a4c21b660;1;17;50;5.502192717074224;1076;475;419;1711;NO;22;1;12034;281;280.0;281;NO
QPID;3;2127f96b732e01c86094a43b8dec2eb917dde78e;1;17;49;5.4700056219290145;1072;419;475;1711;NO;22;98;12012;280;279.0;280;NO
QPID;3;ec1181f0af8aa3e327d7e5185896e6a92503b8e3;1;1;1;0.0;4;0;0;288;NO;22;149;12012;279;278.0;279;NO
QPID;3;7808370057cf31cf392a7cbc9cf41b78c3593855;1;1;1;0.0;7;0;1;171;NO;22;22;11990;278;277.0;278;YES
QPID;3;1da529bbb6b0a5e21677413b0667fa6f3125f127;1;1;1;0.0;16;0;0;494;NO;22;0;11924;126;118.5;126;NO
QPID;3;6f16a709897bedba2e2361149dbc56f675a9924d;1;1;1;0.0;28;26;0;160;NO;22;0;11924;125;117.5;125;NO
QPID;3;c55debb9f1f72abca18e8087734d18c4d5624f70;1;1;3;1.158938532350277;39;9;0;444;NO;22;0;11924;124;116.5;124;YES
QPID;3;ba38d82dfdaf089f26ae204326d36190c46fd1c3;1;1;1;0.0;35;15;0;145;NO;22;373;11902;123;115.5;123;NO
QPID;3;ab1bc9e1480b362f764aaecb4fd66033068b62a8;1;1;3;0.21357981533827733;638;447;73;301;NO;22;139;11902;122;114.5;122;YES
QPID;3;cb746a4462020ba6a0314e7f788893eb0af6d87b;1;3;10;2.6895862668131256;323;157;0;2575;NO;22;25;11902;121;113.5;121;YES
QPID;3;051d040b7c9129ce648bb1b44892d84164c701b7;1;2;3;1.0;85;80;1;1020;NO;22;5;11880;276;275.0;276;YES
QPID;3;9ed1e557f0cf1f16d5f2699cbe8e9d5003c6c11a;1;1;1;0.0;20;0;4;121;NO;22;14;11814;155;148.0;155;NO
QPID;3;7e83529e9cef60441fa9cd297ffce485e57b3fc2;1;1;1;0.0;84;40;0;248;NO;22;9;11814;154;147.0;154;NO
QPID;3;44d27acbe15df7da90d87c6d672ea5df95b4794e;1;1;1;0.0;11;9;0;467;NO;22;15;11814;275;274.0;275;YES
QPID;3;d058b7642442baa0075bcfcc51e2b96a32319841;1;1;1;0.0;1;1;0;376;NO;22;120;11814;274;273.0;274;NO
QPID;3;c6a9fbd3182752b5f2dbc50195576ceb67a96a9f;1;1;1;0.0;246;10;0;395;NO;22;251;11814;273;272.0;273;NO
QPID;3;a0551acfe22a99433db840b246a56edb48f6f06e;1;1;1;0.0;2;0;0;129;NO;22;15;11792;272;271.0;272;YES
QPID;3;a6a81a76243d18eee0022c37f5df30628e6df6e4;1;1;1;0.0;5;5;0;80;NO;22;155;11792;271;270.0;271;NO
QPID;3;6b79c1e50a5f25a16fc61b6bde37c257584b8ca2;1;2;3;1.3709505944546687;18;8;0;427;NO;22;25;11792;270;269.0;270;YES
QPID;3;36be361f01c0f0dbc8b338a35750297753267321;1;1;2;0.7642045065086203;143;17;0;1708;NO;22;12;11704;267;266.0;267;NO
QPID;3;491b221e39621eb9977c6bfa76f3587870d0d3a4;1;1;1;0.0;22;4;0;740;NO;22;9;11550;150;143.0;150;YES
QPID;3;85f022740bcfec0349074b0118eaa2b9baa955ef;1;2;2;0.6500224216483541;18;0;6;747;NO;22;18;11550;148;141.0;148;YES
QPID;3;8ac4011c539208d38c35178d9127408a227a4614;1;1;1;0.0;2;0;0;133;NO;22;28;11550;147;140.0;147;NO
QPID;3;50c2546e260f7afdbfd09cbb296921f5408dbf7f;1;1;1;0.0;1;1;0;201;NO;22;239;11550;146;139.0;146;YES
QPID;3;da515514b63dbc8434c40705eb64590d55f6b667;1;1;1;0.0;1;1;0;59;NO;22;148;11550;145;138.0;145;NO
QPID;3;b4726d0d86e0ddfd4a6576a7cee53b3207e6a438;1;1;1;0.0;10;2;0;1018;NO;22;8;11550;120;112.5;120;NO
QPID;3;e5c41f4bf321f5531c1ea8c7d16d2ff6d0100c0d;1;1;1;0.0;5;0;3;136;NO;22;111;11550;119;111.5;119;NO
QPID;3;d49a3f5737af2a4c8aaecc429977dbefa2dbf101;1;1;1;0.0;1;0;1;103;NO;22;131;11550;144;137.0;144;NO
QPID;3;06ca0a07f9d32b791ccc4f8bb601af725a5922ea;1;1;1;0.0;31;25;0;90;NO;22;7;11550;118;110.5;118;NO
QPID;3;e0f87ecf6a188e7a254beff150b6ae1e45dad576;1;1;1;0.0;8;8;0;436;NO;22;27;11528;141;134.0;141;NO
QPID;3;e8012b215eadaa0116f2be2ff526c11b7282031c;1;2;2;0.0;110;110;0;212;NO;22;3;11506;140;133.0;140;YES
QPID;3;a6d55646a1a0f857cdab46c58d47371dd1eb0dd9;1;1;1;0.0;5;5;0;243;NO;22;4;11506;139;132.0;139;NO
QPID;3;364b74b1355a4af8368e78926eff4b91e231dc47;1;1;1;0.0;15;7;0;69;NO;22;8;11506;138;131.0;138;NO
QPID;3;2354c1c85cb237389cf5e8d7984237497a03ce8a;1;1;1;0.0;11;1;0;426;NO;22;7;11352;135;128.0;135;YES
QPID;3;c3ba6165876007233d5ed70d9ea71711c01141fd;1;2;7;0.0;4994;2494;2482;1708;NO;22;39;11308;132;125.0;132;NO
QPID;3;b70fba9bd0fbc69f6892d576a3c70f9ee7af563b;1;4;6;0.8271377352492707;223;3;34;372;NO;22;77;11264;131;124.0;131;NO
QPID;3;52e81e74a91433167ebc4c6ca22c088d16d9fbbd;2;5;5;1.3787834934861758;149;116;19;261;NO;22;4;11176;130;123.0;130;YES
QPID;3;197016f29134b32dee1bf0e2770359b38706d23f;1;1;1;0.0;4;0;4;216;NO;22;0;11132;117;109.5;117;NO
QPID;3;f1ca5f19a2d6cb8db8bc89597ab649e00ea45dfb;2;6;11;3.0396330438946317;69;27;0;1325;NO;22;53;11132;116;108.5;116;YES
QPID;3;7dcc9e664a8a877fbd8adf657faa2eb5e6b41a5e;2;4;7;0.3227569588973983;108;74;0;288;NO;22;1;11132;128;121.0;128;YES
QPID;3;c15d7a342bb41b9c75f590e4a5050a5e0717a03c;1;1;3;0.9182958340544896;45;39;0;2575;NO;22;0;11110;266;265.0;266;NO
QPID;3;6195256f7fc488e51f17fb1c37c090a713e9ebf1;1;1;2;1.0;31;0;27;715;NO;22;0;11110;265;264.0;265;YES
QPID;3;a8f6ffe8af781a0f994f315b8ecf056b9c06cbc4;1;1;2;0.6840384356390417;22;0;0;513;NO;22;75;11110;264;263.0;264;NO
QPID;3;b061814c5a70780e4f6e1afe3c89e9e63f5ceefe;1;1;7;1.7118475522940484;500;191;159;2633;YES;22;45;11110;263;262.0;263;YES
QPID;3;86d5ada4ab22be82899e686988404bccb3614896;1;1;2;0.0;9;7;0;742;NO;22;62;11110;262;261.0;262;YES
QPID;3;a209bb1b7779a2d7846f20005239ad99a9f57646;1;1;1;0.0;6;0;0;373;NO;22;33;11110;261;260.0;261;NO
QPID;3;cd5a66bba5e6f7a066e26f30652c2f6a207a29c7;2;3;3;1.0;15;11;0;191;NO;22;5;11088;115;107.5;115;YES
QPID;3;9446ef5783e656ef9508a0c2ebdeb7c72bce362c;1;3;3;0.0;133;131;0;68;NO;22;20;11088;127;120.0;127;NO
QPID;3;c92f514dd2566b6e64ed6d561f25e368c2f151b3;2;5;12;0.0;50;46;0;421;NO;22;94;11088;125;118.0;125;YES
QPID;3;b8a0ed793fbd69258eab6ecb46077042738526be;1;1;1;0.0;3;0;1;308;NO;22;154;11022;113;106.0;113;NO
QPID;3;e7e3284cbb5b8615474c42ed68c5b59ec46917ab;1;1;1;0.0;2;0;0;264;NO;22;163;10956;260;259.0;260;NO
QPID;3;52b0c71992ea2af7ff1e0c5046baab2220a4edb9;1;1;1;0.0;20;0;18;155;NO;22;0;10956;114;106.5;114;NO
QPID;3;8dcb1d30b0414a3aa139dd93319ce2fe42c9049a;3;3;3;0.7345299214394703;68;39;1;141;NO;22;104;10956;113;105.5;113;YES
QPID;3;7675b973176b932a6ffc3f6de7e448089aa6f218;2;2;2;0.9709505944546686;11;1;0;897;NO;22;151;10912;2;1.0;2;NO
QPID;3;29a019f3b887335aa0f033d68d5900c11f077924;1;1;1;0.0;9;7;0;735;NO;21;7;10164;111;103.5;111;YES
QPID;3;6041c76cc5048f13f62053e520390a1b90c7ea0c;1;1;2;0.9182958340544896;110;86;0;192;NO;21;0;10080;259;258.0;259;NO
QPID;3;4736e936d0e876fd953071b3262644a745d82eca;1;1;2;0.0;295;295;0;0;NO;21;0;10080;258;257.0;258;NO
QPID;3;7e5c60146c7d7e80368edbf005dbaa06eed787a5;1;1;1;0.0;2;0;0;74;NO;21;100;10059;257;256.0;257;YES
QPID;3;60764fe9775cecdf0cb416738a513900c532e4c6;1;1;1;0.0;14;8;0;178;NO;21;2;10059;256;255.0;256;YES
QPID;3;ee868d743079b6183dd1efdeae54443504bb37d2;1;1;1;0.0;38;20;0;242;NO;21;0;10059;255;254.0;255;NO
QPID;3;f1322e3e4a41c1282ac7daf3a8b0764beb7cea1b;2;4;5;0.5665095065529053;58;16;12;256;NO;21;7;10059;253;252.0;253;YES
QPID;3;3f38a66203df93d676c4da0bff6fd2879cccbe5f;1;1;1;0.0;20;12;0;552;NO;21;49;10017;251;250.0;251;YES
QPID;3;c3b6e923b805b54787161397e783c1aaf25806f5;1;2;5;1.0;56;52;0;2621;NO;21;93;10017;250;249.0;250;YES
QPID;3;0a1debe290669144e73fd036355e9f1e1901bed8;1;6;13;2.7502812699294927;987;34;523;257;NO;21;19;10017;249;248.0;249;YES
QPID;3;ee1d929ae412a72b6e125717bab546bb475e8682;1;1;1;0.0;2;0;0;115;NO;21;0;10017;110;102.5;110;YES
QPID;3;5a09df14bb8d130f8455898ad062d5253c2bd87a;1;1;3;0.0;223;223;0;0;NO;21;0;10017;109;101.5;109;YES
QPID;3;15c416e457d905d4f87253784f7a16d5a5955222;1;1;3;0.0;501;501;0;0;NO;21;0;10017;108;100.5;108;YES
QPID;3;f16667452555db6516ab047c41fdf7a597572391;3;6;12;2.340031231327208;410;74;228;657;NO;21;44;10017;107;99.5;107;YES
QPID;3;a3d6f1353e838c5baab6d2cec116ec5acb06d2bd;1;1;3;1.5821930667351334;173;35;0;203;NO;21;13;10017;106;98.5;106;YES
QPID;3;386e6627ec7f44255930c04a0a47e8e5c8277587;2;3;10;1.8184654135034526;165;21;26;2621;NO;21;164;10017;105;97.5;105;YES
QPID;3;5125733027e2eaa6a05d75932a2aa67b76c21e44;1;2;3;1.0540157730728;43;3;0;184;NO;21;32;10017;248;247.0;248;NO
QPID;3;fff2f90e1970fe5dc30a78ce5ef2ce74d328e1f1;1;1;1;0.0;9;7;0;149;NO;21;334;10017;247;246.0;247;NO
QPID;3;051adb4365e077a5b0b0acee608493e59fc98c1f;1;1;1;0.0;1;1;0;656;NO;21;12;10017;246;245.0;246;NO
QPID;3;9b589eacd05e2be4667eb1d673d162ba2aeb0122;1;3;8;0.0;646;646;0;0;NO;21;0;9954;104;96.5;104;YES
QPID;3;24f854c1b69a21475da6abb09dd6e88021b11faf;1;1;1;0.0;14;0;0;373;NO;21;18;9807;245;244.0;245;NO
QPID;3;e1b9ad48d80b788446429a8b481ee9e8824ec002;1;1;1;0.0;16;0;0;513;NO;21;59;9807;244;243.0;244;NO
QPID;3;529874f3954fa4059e1fd801d221056e3e4092ae;1;4;6;1.0389205950315936;95;65;0;656;NO;21;77;9807;243;242.0;243;YES
QPID;3;4ca30d1b5dde9d2b5b8713ce6f788d129dc52e78;1;3;6;1.4108478748063635;75;39;0;419;NO;21;72;9807;242;241.0;242;YES
QPID;3;7ca935fc15a93b95df28087207f32773de4f8551;1;1;1;0.0;2;0;0;116;NO;21;15;9807;108;102.5;108;NO
QPID;3;0ab60835f9bfe3dbf05c5f389ede43fbb6f861f4;1;1;1;0.0;22;10;0;434;NO;21;125;9807;103;95.5;103;NO
QPID;3;66bf455a9ce9595c8139e2690799f397f0113178;1;2;2;1.0;4;0;0;212;NO;21;0;9807;237;236.0;237;YES
QPID;3;4f878b390ecbeb34c989f08489eddb5262077268;1;3;4;1.760495029766198;30;0;4;212;NO;21;12;9807;236;235.0;236;YES
QPID;3;b4953dd742da8c4729632ce2b6d99ebb0c8f9b32;1;1;2;0.9366673818775626;48;14;0;127;NO;21;19;9807;235;234.0;235;NO
QPID;3;527000366ac4023e0aee9508748f02919987967e;1;1;1;0.0;2;0;0;1166;NO;20;0;9340;234;233.0;234;NO
QPID;3;cdff017c37ca52b07c5f21b60de733b1d5fbe9e3;1;2;2;0.0;17;15;0;373;NO;20;53;9340;233;232.0;233;NO
QPID;3;6b9a9933d5b9c8b385141fb95321a32fc8c22e8c;1;1;1;0.0;2;0;0;1166;NO;20;27;9340;232;231.0;232;YES
QPID;3;506d0479f23c39f75dc03a22f4b8adf52d281022;1;3;7;0.9182958340544896;867;362;499;187;NO;20;0;8960;231;230.0;231;NO
QPID;3;0804fe6d10c78bec56ad49f4728fd06893ba7feb;1;1;2;0.9910760598382222;50;14;0;196;NO;20;0;8920;230;229.0;230;NO
QPID;3;b5faae19beffdf95a5556e168d94e3c0e2051909;1;1;1;0.0;8;2;0;33;NO;20;70;8920;229;228.0;229;NO
QPID;3;e4ef6aa5b65d66c5c911d4b0c4683a8f64387659;1;3;6;2.5654483718208256;29;0;3;214;NO;20;2;8920;228;227.0;228;NO
QPID;3;bd6d38bde6045aa7712ba60fa2c1338823bb2f6e;1;1;1;0.0;2;0;0;182;NO;20;0;8920;227;226.0;227;NO
QPID;3;f19d2a2e0d62a037f667f5dfc8e771963c224492;1;3;9;2.8555390005526533;60;4;10;181;NO;20;260;8920;226;225.0;226;NO
QPID;3;a6372e467abba22a1a841de5102679cd3f6f8864;1;1;1;0.0;2;0;0;166;NO;20;1;8920;102;97.5;102;NO
QPID;3;03d02254059d56f7b742ebeadd33d3c9e2acd625;1;6;11;3.169925001442312;386;184;184;257;NO;20;10;8780;223;222.0;223;NO
QPID;3;270e83ea2e1fba67c32aadda555abed814d117d8;1;1;1;0.0;10;0;4;239;NO;20;42;8700;222;221.0;222;NO
QPID;3;c95f68495f4f092fd8eea911b93530e6db6e7831;1;1;1;0.0;20;0;8;76;NO;20;42;8700;221;220.0;221;NO
QPID;3;63cf3190e4b534fefdbfa8080982f34a49cb8131;1;1;1;0.0;8;2;0;118;NO;20;3;8700;101;97.0;101;NO
QPID;3;065e4b6406c8ab341dfdd84206e7be66a17df060;1;1;3;1.3344577561803073;114;0;20;189;NO;20;13;8700;220;219.0;220;NO
QPID;3;5b8c575d62483215fc24ebf3fa323c88168c45b2;1;1;1;0.0;16;0;4;104;NO;20;74;8700;219;218.0;219;YES
QPID;4;d83e19e1dc7cc2fae827892dc0ed9e7ad6107ee2;1;5;19;0.0;2386;2386;0;0;NO;24;0;18696;375;321.5;375;YES
QPID;4;a53bf4c24350784c87b3fff03393b2763d37ce96;2;8;68;0.0;7352;7352;0;0;NO;24;0;18696;373;319.5;373;YES
QPID;4;d4d85f0674ceef648927fc4d1b97034fc96e21c0;1;1;3;0.0;10;10;0;558;NO;24;48;18552;156;121.5;156;YES
QPID;4;18292d4d79110ab776cc094b4d0d590a29af8d80;1;2;3;0.9182958340544896;84;56;10;961;NO;24;49;18552;155;120.5;155;NO
QPID;4;3c2f204cb75b62ab0cd202f898558123637d45bf;1;1;1;0.0;26;0;0;90;YES;24;1;18384;85;84.0;85;NO
QPID;4;0d1daf623f9820887028ec0a7bafbfff06ed08ec;1;2;2;0.0989590953557431;160;0;4;395;YES;24;1;18384;84;83.0;84;NO
QPID;4;4413aa15a5302356a758ad2d86342fd45279bacb;1;1;1;0.0;6;2;0;233;YES;24;0;18384;83;82.0;83;NO
QPID;4;736849a94f57af87400eddf6b66f00fa3a6a8e1e;1;1;1;0.0;27;3;0;230;YES;24;1;18360;82;81.0;82;NO
QPID;4;7034ad3dc106fca67755d39a28039d6168699295;1;1;1;0.0;192;192;0;0;YES;24;0;18336;81;80.0;81;YES
QPID;4;900f75b3cf84ce63ce9be678ab945b76344ea956;1;2;2;0.0;117;113;0;281;NO;24;14;18336;80;79.0;80;NO
QPID;4;09f60acd6ba474bfeed068f10d966938f806ff77;2;2;4;1.031346426693202;482;330;0;213;YES;24;37;18336;79;78.0;79;YES
QPID;4;97b01de1192a55d895c319cef2535867a4ec588e;1;1;1;0.0;2;0;0;859;YES;23;21;17434;70;35.0;70;NO
QPID;4;0da3229c29d5948c3a48631b83a2484dc349a974;1;1;1;0.0;91;91;0;0;YES;23;0;17227;354;223.0;354;NO
QPID;4;d5de45b05ceb2ed210ab510938f0619d3c5d2337;1;1;1;0.0;63;63;0;0;YES;23;0;17227;353;222.0;353;NO
QPID;4;03e2a3ab68f35e70967659b248709612b3a09a87;2;6;6;1.8423709931771088;42;28;0;1656;YES;23;24;17227;352;221.0;352;YES
QPID;4;898c10ed8e9f04a7d919df1f8900779b5f5af725;2;3;3;0.0;12;8;0;561;YES;23;33;17227;351;220.0;351;NO
QPID;4;3b52047c68e2dbb94ddb0e94c7fc6c3b80512cd7;1;1;1;0.0;133;133;0;0;NO;23;0;17181;350;219.0;350;NO
QPID;4;a01e82da9c25999ee7f3421bac9d2c13a5c0f696;1;1;1;0.0;31;31;0;195;NO;23;131;17181;349;218.0;349;YES
QPID;4;4861d93f7ae5c084603fcd0fccc73054620a7093;1;2;3;1.0;20;16;0;1651;YES;23;24;17181;348;217.0;348;YES
QPID;4;d3b8773888202a69c6df43a7783cc7faed667aeb;1;1;1;0.0;16;8;0;546;YES;23;60;17181;347;216.0;347;NO
QPID;4;813b46a3e6198f1cf346370bbfb7078aeac53305;1;1;1;0.0;15;15;0;282;YES;23;11;17181;345;214.0;345;YES
QPID;4;605ec8d6c0cfab3683fd962e42fbcd39b4b53db9;1;1;1;0.0;44;44;0;0;NO;23;0;17158;291;258.0;291;NO
